url,img,name,path,date_scraped
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349299,https://www.forever21.com/images/default_330/00349299-02.jpg,Cutout Chiffon Gown,f21/dress/img/page5_00349299-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349894,https://www.forever21.com/images/default_330/00349894-02.jpg,Ruffled Surplice Gown,f21/dress/img/page5_00349894-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000348428,https://www.forever21.com/images/default_330/00348428-01.jpg,Neon Ruffled Strapless Gown,f21/dress/img/page5_00348428-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000347018,https://www.forever21.com/images/default_330/00347018-02.jpg,Sequin Mermaid Dress,f21/dress/img/page5_00347018-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000342852,https://www.forever21.com/images/default_330/00342852-01.jpg,Ruffled Sweetheart Gown,f21/dress/img/page5_00342852-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000318409,https://www.forever21.com/images/default_330/00318409-03.jpg,Chiffon Polka Dot Plunging Tie-Front Dress,f21/dress/img/page5_00318409-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000335374,https://www.forever21.com/images/default_330/00335374-01.jpg,Pleated Multicolor Striped Maxi Dress,f21/dress/img/page5_00335374-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349782,https://www.forever21.com/images/default_330/00349782-01.jpg,Floral Cutout Maxi Dress,f21/dress/img/page5_00349782-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000356643,https://www.forever21.com/images/default_330/00356643-01.jpg,Floral Print Mini Dress,f21/dress/img/page5_00356643-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344394,https://www.forever21.com/images/default_330/00344394-02.jpg,Satin High-Low Mermaid Gown,f21/dress/img/page5_00344394-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000339672,https://www.forever21.com/images/default_330/00339672-01.jpg,Backless Long Sleeve Gown,f21/dress/img/page5_00339672-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000348103,https://www.forever21.com/images/default_330/00348103-03.jpg,Sequin Diamond Print Dress,f21/dress/img/page5_00348103-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353441,https://www.forever21.com/images/default_330/00353441-02.jpg,Pleated Organza Gown,f21/dress/img/page5_00353441-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000335556,https://www.forever21.com/images/default_330/00335556-02.jpg,Floral Tie-Front Skater Dress,f21/dress/img/page5_00335556-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000337013,https://www.forever21.com/images/default_330/00337013-02.jpg,Smocked-Waist Mini Dress,f21/dress/img/page5_00337013-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000354306,https://www.forever21.com/images/default_330/00354306-02.jpg,Open-Shoulder Maxi Dress,f21/dress/img/page5_00354306-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000359621,https://www.forever21.com/images/default_330/00359621-01.jpg,Cami Cutout Maxi Dress,f21/dress/img/page5_00359621-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000338036,https://www.forever21.com/images/default_330/00338036-02.jpg,Surplice Cami Dress,f21/dress/img/page5_00338036-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000275162,https://www.forever21.com/images/default_330/00275162-02.jpg,Floral Off-the-Shoulder Snap-Button Mini Dress,f21/dress/img/page5_00275162-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344709,https://www.forever21.com/images/default_330/00344709-01.jpg,Mesh Embroidered Floral Lace Dress,f21/dress/img/page5_00344709-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000328017,https://www.forever21.com/images/default_330/00328017-01.jpg,Denim Shirt Dress,f21/dress/img/page5_00328017-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353448,https://www.forever21.com/images/default_330/00353448-01.jpg,Off-the-Shoulder Striped Dress,f21/dress/img/page5_00353448-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000356156,https://www.forever21.com/images/default_330/00356156-01.jpg,Striped Midi Dress,f21/dress/img/page5_00356156-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000336653,https://www.forever21.com/images/default_330/00336653-02.jpg,Belted Sweater Dress,f21/dress/img/page5_00336653-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000356248,https://www.forever21.com/images/default_330/00356248-01.jpg,Draped Mini Dress,f21/dress/img/page5_00356248-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000332754,https://www.forever21.com/images/default_330/00332754-02.jpg,Floral Print Maxi Dress,f21/dress/img/page5_00332754-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349772,https://www.forever21.com/images/default_330/00349772-03.jpg,Cage Front Tube Dress,f21/dress/img/page5_00349772-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000356621,https://www.forever21.com/images/default_330/00356621-01.jpg,Striped Bodycon Midi Dress,f21/dress/img/page5_00356621-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000295030,https://www.forever21.com/images/default_330/00295030-01.jpg,Houndstooth Mini Shift Dress,f21/dress/img/page5_00295030-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000317702,https://www.forever21.com/images/default_330/00317702-05.jpg,Henley Midi Dress,f21/dress/img/page5_00317702-05.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000312783,https://www.forever21.com/images/default_330/00312783-03.jpg,Satin Chain-Strap Mini Dress,f21/dress/img/page5_00312783-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000336749,https://www.forever21.com/images/default_330/00336749-02.jpg,Cami Sweater Dress,f21/dress/img/page5_00336749-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000338806,https://www.forever21.com/images/default_330/00338806-01.jpg,Tie-Front Cami Mini Dress,f21/dress/img/page5_00338806-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000342787,https://www.forever21.com/images/default_330/00342787-01.jpg,Sheer Lace Bodycon Dress,f21/dress/img/page5_00342787-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000350480,https://www.forever21.com/images/default_330/00350480-01.jpg,Leopard Print Bodycon Mini Dress,f21/dress/img/page5_00350480-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000319286,https://www.forever21.com/images/default_330/00319286-03.jpg,Floral Wrap Maxi Dress,f21/dress/img/page5_00319286-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000317240,https://www.forever21.com/images/default_330/00317240-01.jpg,Striped Linen-Blend Midi Dress,f21/dress/img/page5_00317240-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344201,https://www.forever21.com/images/default_330/00344201-01.jpg,Chiffon Maxi Dress,f21/dress/img/page5_00344201-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000347594,https://www.forever21.com/images/default_330/00347594-01.jpg,Strapless Chiffon Gown,f21/dress/img/page5_00347594-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344205,https://www.forever21.com/images/default_330/00344205-02.jpg,Bell Sleeve Mock Wrap Dress,f21/dress/img/page5_00344205-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000342015,https://www.forever21.com/images/default_330/00342015-01.jpg,Satin Twisted Dress,f21/dress/img/page5_00342015-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000338986,https://www.forever21.com/images/default_330/00338986-02.jpg,Satin Wrap Dress,f21/dress/img/page5_00338986-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000350741,https://www.forever21.com/images/default_330/00350741-01.jpg,Strapless Ruched-Bust Gown,f21/dress/img/page5_00350741-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000338351,https://www.forever21.com/images/default_330/00338351-03.jpg,Button-Down Pinafore Dress,f21/dress/img/page5_00338351-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000351429,https://www.forever21.com/images/default_330/00351429-01.jpg,Ruffled Cap Sleeve Mini Dress,f21/dress/img/page5_00351429-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353869,https://www.forever21.com/images/default_330/00353869-01.jpg,Lace Panel Mini Dress,f21/dress/img/page5_00353869-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344664,https://www.forever21.com/images/default_330/00344664-02.jpg,Flounce Mini Tube Dress,f21/dress/img/page5_00344664-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000338585,https://www.forever21.com/images/default_330/00338585-01.jpg,Cami Split Maxi Dress,f21/dress/img/page5_00338585-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000347819,https://www.forever21.com/images/default_330/00347819-01.jpg,One-Shoulder Maxi Dress,f21/dress/img/page5_00347819-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353897,https://www.forever21.com/images/default_330/00353897-01.jpg,One-Shoulder Slit Gown,f21/dress/img/page5_00353897-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000337707,https://www.forever21.com/images/default_330/00337707-02.jpg,Surplice Maxi Dress,f21/dress/img/page5_00337707-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353088,https://www.forever21.com/images/default_330/00353088-01.jpg,Cutout Bow Bodycon Dress,f21/dress/img/page5_00353088-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000333773,https://www.forever21.com/images/default_330/00333773-05.jpg,Off-the-Shoulder Maxi Dress,f21/dress/img/page5_00333773-05.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344707,https://www.forever21.com/images/default_330/00344707-01.jpg,Floral Applique Tulle Princess Dress,f21/dress/img/page5_00344707-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000337799,https://www.forever21.com/images/default_330/00337799-05.jpg,Ribbed Tank Dress,f21/dress/img/page5_00337799-05.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000335564,https://www.forever21.com/images/default_330/00335564-03.jpg,Ribbed Midi Dress,f21/dress/img/page5_00335564-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000336855,https://www.forever21.com/images/default_330/00336855-01.jpg,Leopard Print Mini Dress,f21/dress/img/page5_00336855-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000357713,https://www.forever21.com/images/default_330/00357713-01.jpg,Striped Wrap-Front Mini Dress,f21/dress/img/page5_00357713-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000346963,https://www.forever21.com/images/default_330/00346963-01.jpg,Abstract Print Wrap Dress,f21/dress/img/page5_00346963-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344665,https://www.forever21.com/images/default_330/00344665-01.jpg,One-Shoulder Flounce Gown,f21/dress/img/page5_00344665-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000346959,https://www.forever21.com/images/default_330/00346959-02.jpg,Satin Cami Dress,f21/dress/img/page5_00346959-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344689,https://www.forever21.com/images/default_330/00344689-01.jpg,Satin High-Low Dress,f21/dress/img/page5_00344689-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349302,https://www.forever21.com/images/default_330/00349302-02.jpg,Wrap-Front Mini Dress,f21/dress/img/page5_00349302-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000337778,https://www.forever21.com/images/default_330/00337778-02.jpg,Camo T-Shirt Dress,f21/dress/img/page5_00337778-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000328918,https://www.forever21.com/images/default_330/00328918-02.jpg,Maxi Button-Front Dress,f21/dress/img/page5_00328918-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000336474,https://www.forever21.com/images/default_330/00336474-03.jpg,Tie-Dye Cami Dress,f21/dress/img/page5_00336474-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000347980,https://www.forever21.com/images/default_330/00347980-02.jpg,Ribbed Bodycon Dress,f21/dress/img/page5_00347980-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000330811,https://www.forever21.com/images/default_330/00330811-04.jpg,Button Accent Midi Dress,f21/dress/img/page5_00330811-04.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000282177,https://www.forever21.com/images/default_330/00282177-03.jpg,Crochet Halter Maxi Dress,f21/dress/img/page5_00282177-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000340427,https://www.forever21.com/images/default_330/00340427-01.jpg,Lace-Up Cami Mini Dress,f21/dress/img/page5_00340427-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349607,https://www.forever21.com/images/default_330/00349607-02.jpg,Ribbed Midi Dress,f21/dress/img/page5_00349607-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000337079,https://www.forever21.com/images/default_330/00337079-04.jpg,Floral Print Cami Dress,f21/dress/img/page5_00337079-04.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000332493,https://www.forever21.com/images/default_330/00332493-03.jpg,Button-Accent Slit Dress,f21/dress/img/page5_00332493-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000261741,https://www.forever21.com/images/default_330/00261741-04.jpg,Smocked Surplice Mini Dress,f21/dress/img/page5_00261741-04.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000347007,https://www.forever21.com/images/default_330/00347007-01.jpg,Denim Mini Dress,f21/dress/img/page5_00347007-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000340329,https://www.forever21.com/images/default_330/00340329-03.jpg,Halter Maxi Dress,f21/dress/img/page5_00340329-03.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000326918,https://www.forever21.com/images/default_330/00326918-02.jpg,Striped-Trim Bodycon Cami Dress,f21/dress/img/page5_00326918-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000329371,https://www.forever21.com/images/default_330/00329371-02.jpg,Multicolor Striped Midi Dress,f21/dress/img/page5_00329371-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000340084,https://www.forever21.com/images/default_330/00340084-02.jpg,Floral Crochet Mini Dress,f21/dress/img/page5_00340084-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000344559,https://www.forever21.com/images/default_330/00344559-01.jpg,Floral Print Maxi Dress,f21/dress/img/page5_00344559-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000357237,https://www.forever21.com/images/default_330/00357237-01.jpg,Leaf Print Mini Dress,f21/dress/img/page5_00357237-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000353712,https://www.forever21.com/images/default_330/00353712-01.jpg,Glittery Textured Gown,f21/dress/img/page5_00353712-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000358062,https://www.forever21.com/images/default_330/00358062-02.jpg,Foldover Off-the-Shoulder Gown,f21/dress/img/page5_00358062-02.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000355231,https://www.forever21.com/images/default_330/00355231-01.jpg,Ruffled Flounce Dress,f21/dress/img/page5_00355231-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000346961,https://www.forever21.com/images/default_330/00346961-01.jpg,Metallic Bodycon Dress,f21/dress/img/page5_00346961-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000350211,https://www.forever21.com/images/default_330/00350211-01.jpg,Embellished Sequin & Glitter Gown,f21/dress/img/page5_00350211-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000358068,https://www.forever21.com/images/default_330/00358068-01.jpg,Metallic Sequin Gown,f21/dress/img/page5_00358068-01.jpg,2019-02-27
https://www.forever21.com/us/shop/catalog/product/f21/dress/2000349394,https://www.forever21.com/images/default_330/00349394-01.jpg,Sequin Cami Mini Dress,f21/dress/img/page5_00349394-01.jpg,2019-02-27
