url,img,name,path,date_scraped
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000350376,https://www.forever21.com/images/default_330/00350376-01.jpg,Colorblock Cutout Bodysuit,f21/top_blouses/img/page7_00350376-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000355309,https://www.forever21.com/images/default_330/00355309-01.jpg,Kikiriki O-Ring Tank Top,f21/top_blouses/img/page7_00355309-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000343248,https://www.forever21.com/images/default_330/00343248-02.jpg,Crochet-Trim Tie-Front Crop Top,f21/top_blouses/img/page7_00343248-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000318750,https://www.forever21.com/images/default_330/00318750-01.jpg,Handkerchief Chainmail Halter Top,f21/top_blouses/img/page7_00318750-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333530,https://www.forever21.com/images/default_330/00333530-03.jpg,One-Shoulder Cami Bodysuit,f21/top_blouses/img/page7_00333530-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000329244,https://www.forever21.com/images/default_330/00329244-03.jpg,Leopard Print Twist-Front Crop Top,f21/top_blouses/img/page7_00329244-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000330695,https://www.forever21.com/images/default_330/00330695-03.jpg,Ribbed-Trim Fleece Sweatshirt,f21/top_blouses/img/page7_00330695-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000294949,https://www.forever21.com/images/default_330/00294949-01.jpg,Cry-Baby Graphic Tee,f21/top_blouses/img/page7_00294949-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340464,https://www.forever21.com/images/default_330/00340464-01.jpg,Feminist Graphic Tee,f21/top_blouses/img/page7_00340464-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000339326,https://www.forever21.com/images/default_330/00339326-01.jpg,She Said Graphic Tee,f21/top_blouses/img/page7_00339326-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000331585,https://www.forever21.com/images/default_330/00331585-01.jpg,Heart Breaker Graphic Lettuce-Edge Tee,f21/top_blouses/img/page7_00331585-01.jpg,2019-02-26
